Time (s),Pump 1 (uL/min),Pump 2 (uL/min)
513.6666461,365.9691988,434.0308012
513.7499795,366.2015254,433.7984746
513.8333128,366.4342636,433.5657364
513.9166461,366.6674118,433.3325882
513.9999794,366.9009663,433.0990337
514.0833128,367.1349244,432.8650756
514.1666461,367.3692835,432.6307165
514.2499794,367.6040409,432.3959591
514.3333128,367.8391934,432.1608066
514.4166461,368.0747379,431.9252621
514.4999794,368.3106722,431.6893278
514.5833128,368.5469931,431.4530069
514.6666461,368.7836975,431.2163025
514.7499794,369.0207827,430.9792173
514.8333127,369.2582455,430.7417545
514.9166461,369.4960838,430.5039162
514.9999794,369.7342939,430.2657061
515.0833127,369.9728732,430.0271268
515.1666461,370.2118189,429.7881811
515.2499794,370.4511279,429.5488721
515.3333127,370.6907976,429.3092024
515.4166461,370.9308248,429.0691752
515.4999794,371.1712064,428.8287936
515.5833127,371.4119396,428.5880604
515.666646,371.6530214,428.3469786
515.7499794,371.8944495,428.1055505
515.8333127,372.1362204,427.8637796
515.916646,372.3783308,427.6216692
515.9999794,372.6207785,427.3792215
516.0833127,372.86356,427.13644
516.166646,373.1066726,426.8933274
516.2499794,373.3501131,426.6498869
516.3333127,373.5938788,426.4061212
516.416646,373.8379663,426.1620337
516.4999793,374.0823736,425.9176264
516.5833127,374.3270967,425.6729033
516.666646,374.572133,425.427867
516.7499793,374.8174793,425.1825207
516.8333127,375.0631329,424.9368671
516.916646,375.3090908,424.6909092
516.9999793,375.5553496,424.4446504
517.0833127,375.8019069,424.1980931
517.166646,376.0487594,423.9512406
517.2499793,376.2959039,423.7040961
517.3333126,376.5433379,423.4566621
517.416646,376.7910577,423.2089423
517.4999793,377.0390607,422.9609393
517.5833126,377.2873436,422.7126564
517.666646,377.5359039,422.4640961
517.7499793,377.7847379,422.2152621
517.8333126,378.0338433,421.9661567
517.916646,378.2832163,421.7167837
517.9999793,378.5328544,421.4671456
518.0833126,378.7827542,421.2172458
518.1666459,379.0329129,420.9670871
518.2499793,379.2833274,420.7166726
518.3333126,379.5339946,420.4660054
518.4166459,379.7849118,420.2150882
518.4999793,380.0360749,419.9639251
518.5833126,380.2874822,419.7125178
518.6666459,380.5391297,419.4608703
518.7499793,380.7910145,419.2089855
518.8333126,381.0431337,418.9568663
518.9166459,381.295484,418.704516
518.9999792,381.5480628,418.4519372
519.0833126,381.8008666,418.1991334
519.1666459,382.053892,417.946108
519.2499792,382.3071366,417.6928634
519.3333126,382.5605971,417.4394029
519.4166459,382.8142703,417.1857297
519.4999792,383.0681533,416.9318467
519.5833126,383.3222428,416.6777572
519.6666459,383.5765356,416.4234644
519.7499792,383.8310287,416.1689713
519.8333125,384.085719,415.914281
519.9166459,384.3406036,415.6593964
519.9999792,384.5956792,415.4043208
520.0833125,384.8509428,415.1490572
520.1666459,385.1063911,414.8936089
520.2499792,385.3620212,414.6379788
520.3333125,385.6178297,414.3821703
520.4166459,385.8738138,414.1261862
520.4999792,386.1299699,413.8700301
520.5833125,386.3862953,413.6137047
520.6666458,386.6427869,413.3572131
520.7499792,386.8994417,413.1005583
520.8333125,387.1562559,412.8437441
520.9166458,387.4132269,412.5867731
520.9999792,387.6703516,412.3296484
521.0833125,387.9276263,412.0723737
521.1666458,388.1850489,411.8149511
521.2499792,388.4426153,411.5573847
521.3333125,388.7003224,411.2996776
521.4166458,388.9581679,411.0418321
521.4999791,389.2161478,410.7838522
521.5833125,389.4742589,410.5257411
521.6666458,389.7324987,410.2675013
521.7499791,389.9908639,410.0091361
521.8333125,390.2493514,409.7506486
521.9166458,390.5079576,409.4920424
521.9999791,390.7666794,409.2333206
522.0833125,391.025514,408.974486
522.1666458,391.284458,408.715542
522.2499791,391.5435087,408.4564913
522.3333124,391.8026619,408.1973381
522.4166458,392.0619155,407.9380845
522.4999791,392.3212658,407.6787342
522.5833124,392.5807102,407.4192898
522.6666458,392.8402447,407.1597553
522.7499791,393.0998665,406.9001335
522.8333124,393.3595725,406.6404275
522.9166458,393.6193597,406.3806403
522.9999791,393.8792248,406.1207752
523.0833124,394.1391647,405.8608353
523.1666457,394.3991758,405.6008242
523.2499791,394.659255,405.340745
523.3333124,394.9193997,405.0806003
523.4166457,395.1796061,404.8203939
523.4999791,395.4398717,404.5601283
523.5833124,395.7001929,404.2998071
523.6666457,395.9605665,404.0394335
523.7499791,396.2209893,403.7790107
523.8333124,396.4814579,403.5185421
523.9166457,396.7419699,403.2580301
523.999979,397.0025213,402.9974787
524.0833124,397.2631094,402.7368906
524.1666457,397.5237312,402.4762688
524.249979,397.784383,402.215617
524.3333124,398.0450616,401.9549384
524.4166457,398.3057645,401.6942355
524.499979,398.5664875,401.4335125
524.5833124,398.8272284,401.1727716
524.6666457,399.0879837,400.9120163
524.749979,399.3487497,400.6512503
524.8333123,399.6095242,400.3904758
524.9166457,399.8703032,400.1296968
524.999979,400.1310836,399.8689164
525.0833123,400.3918626,399.6081374
525.1666457,400.6526367,399.3473633
525.249979,400.9134031,399.0865969
525.3333123,401.1741584,398.8258416
525.4166457,401.4348989,398.5651011
525.499979,401.6956223,398.3043777
525.5833123,401.9563252,398.0436748
525.6666456,402.2170038,397.7829962
525.749979,402.4776556,397.5223444
525.8333123,402.7382769,397.2617231
525.9166456,402.9988651,397.0011349
525.999979,403.259417,396.740583
526.0833123,403.5199285,396.4800715
526.1666456,403.7803975,396.2196025
526.249979,404.0408204,395.9591796
526.3333123,404.3011939,395.6988061
526.4166456,404.5615151,395.4384849
526.4999789,404.8217802,395.1782198
526.5833123,405.0819871,394.9180129
526.6666456,405.3421318,394.6578682
526.7499789,405.602211,394.397789
526.8333123,405.8622221,394.1377779
526.9166456,406.122162,393.877838
526.9999789,406.3820267,393.6179733
527.0833123,406.6418138,393.3581862
527.1666456,406.9015199,393.0984801
527.2499789,407.1611421,392.8388579
527.3333122,407.4206766,392.5793234
527.4166456,407.6801206,392.3198794
527.4999789,407.9394709,392.0605291
527.5833122,408.1987245,391.8012755
527.6666456,408.4578781,391.5421219
527.7499789,408.7169288,391.2830712
527.8333122,408.9758728,391.0241272
527.9166456,409.2347075,390.7652925
527.9999789,409.4934292,390.5065708
528.0833122,409.7520355,390.2479645
528.1666455,410.0105225,389.9894775
528.2499789,410.2688877,389.7311123
528.3333122,410.5271279,389.4728721
528.4166455,410.785239,389.214761
528.4999789,411.0432189,388.9567811
528.5833122,411.3010644,388.6989356
528.6666455,411.5587715,388.4412285
528.7499789,411.8163379,388.1836621
528.8333122,412.0737601,387.9262399
528.9166455,412.3310353,387.6689647
528.9999788,412.5881599,387.4118401
529.0833122,412.8451309,387.1548691
529.1666455,413.1019452,386.8980548
529.2499788,413.3585999,386.6414001
529.3333122,413.6150911,386.3849089
529.4166455,413.871417,386.128583
529.4999788,414.1275731,385.8724269
529.5833122,414.3835571,385.6164429
529.6666455,414.6393656,385.3606344
529.7499788,414.8949957,385.1050043
529.8333121,415.150444,384.849556
529.9166455,415.4057072,384.5942928
529.9999788,415.6607832,384.3392168
530.0833121,415.9156674,384.0843326
530.1666455,416.1703581,383.8296419
530.2499788,416.4248512,383.5751488
530.3333121,416.6791441,383.3208559
530.4166455,416.9332335,383.0667665
530.4999788,417.187116,382.812884
530.5833121,417.4407893,382.5592107
530.6666454,417.6942498,382.3057502
530.7499788,417.9474943,382.0525057
530.8333121,418.2005203,381.7994797
530.9166454,418.453324,381.546676
530.9999788,418.7059023,381.2940977
531.0833121,418.9582531,381.0417469
531.1666454,419.2103723,380.7896277
531.2499788,419.4622572,380.5377428
531.3333121,419.7139046,380.2860954
531.4166454,419.9653114,380.0346886
531.4999787,420.216475,379.783525
531.5833121,420.4673917,379.5326083
531.6666454,420.7180589,379.2819411
531.7499787,420.9684735,379.0315265
531.8333121,421.2186322,378.7813678
531.9166454,421.4685324,378.5314676
531.9999787,421.7181706,378.2818294
532.0833121,421.9675435,378.0324565
532.1666454,422.2166485,377.7833515
532.2499787,422.4654829,377.5345171
532.333312,422.7140428,377.2859572
532.4166454,422.9623261,377.0376739
532.4999787,423.2103291,376.7896709
532.583312,423.4580489,376.5419511
532.6666454,423.7054829,376.2945171
532.7499787,423.9526275,376.0473725
532.833312,424.1994795,375.8005205
532.9166454,424.4460367,375.5539633
532.9999787,424.6922961,375.3077039
533.083312,424.9382539,375.0617461
533.1666453,425.1839075,374.8160925
533.2499787,425.4292538,374.5707462
533.333312,425.6742901,374.3257099
533.4166453,425.9190132,374.0809868
533.4999787,426.1634201,373.8365799
533.583312,426.407508,373.592492
533.6666453,426.6512737,373.3487263
533.7499787,426.8947142,373.1052858
533.833312,427.1378268,372.8621732
533.9166453,427.3806083,372.6193917
533.9999786,427.6230561,372.3769439
534.083312,427.8651665,372.1348335
534.1666453,428.1069373,371.8930627
534.2499786,428.3483649,371.6516351
534.333312,428.5894472,371.4105528
534.4166453,428.8301804,371.1698196
534.4999786,429.070562,370.929438
534.583312,429.3105892,370.6894108
534.6666453,429.5502584,370.4497416
534.7499786,429.7895675,370.2104325
534.8333119,430.0285132,369.9714868
534.9166453,430.2670929,369.7329071
534.9999786,430.505303,369.494697
535.0833119,430.7431409,369.2568591
535.1666453,430.9806042,369.0193958
535.2499786,431.2176893,368.7823107
535.3333119,431.4543937,368.5456063
535.4166453,431.6907146,368.3092854
535.4999786,431.9266489,368.0733511
535.5833119,432.1621934,367.8378066
535.6666452,432.3973459,367.6026541
535.7499786,432.6321033,367.3678967
535.8333119,432.8664624,367.1335376
535.9166452,433.1004205,366.8995795
535.9999786,433.333975,366.666025
536.0833119,433.5671232,366.4328768
536.1666452,433.7998614,366.2001386
536.2499786,434.0321875,365.9678125
536.3333119,434.2640988,365.7359012
536.4166452,434.495592,365.504408
536.4999785,434.7266641,365.2733359
536.5833119,434.9573129,365.0426871
536.6666452,435.1875352,364.8124648
536.7499785,435.4173283,364.5826717
536.8333119,435.6466895,364.3533105
536.9166452,435.8756157,364.1243843
536.9999785,436.1041042,363.8958958
537.0833119,436.3321528,363.6678472
537.1666452,436.5597578,363.4402422
537.2499785,436.7869167,363.2130833
537.3333118,437.0136271,362.9863729
537.4166452,437.2398859,362.7601141
537.4999785,437.4656909,362.5343091
537.5833118,437.6910385,362.3089615
537.6666452,437.9159264,362.0840736
537.7499785,438.1403516,361.8596484
537.8333118,438.3643117,361.6356883
537.9166452,438.5878041,361.4121959
537.9999785,438.8108252,361.1891748
538.0833118,439.0333737,360.9666263
538.1666451,439.2554455,360.7445545
538.2499785,439.4770384,360.5229616
538.3333118,439.6981501,360.3018499
538.4166451,439.9187776,360.0812224
538.4999785,440.1389176,359.8610824
538.5833118,440.3585684,359.6414316
538.6666451,440.5777269,359.4222731
538.7499785,440.7963908,359.2036092
538.8333118,441.0145565,358.9854435
538.9166451,441.2322222,358.7677778
538.9999784,441.4493848,358.5506152
539.0833118,441.6660417,358.3339583
539.1666451,441.8821905,358.1178095
539.2499784,442.0978285,357.9021715
539.3333118,442.3129528,357.6870472
539.4166451,442.5275609,357.4724391
539.4999784,442.7416507,357.2583493
539.5833118,442.9552186,357.0447814
539.6666451,443.1682627,356.8317373
539.7499784,443.3807805,356.6192195
539.8333117,443.5927687,356.4072313
539.9166451,443.8042256,356.1957744
539.9999784,444.015148,355.984852
540.0833117,444.2255333,355.7744667
540.1666451,444.4353796,355.5646204
540.2499784,444.6446835,355.3553165
540.3333117,444.8534429,355.1465571
540.4166451,445.061655,354.938345
540.4999784,445.2693178,354.7306822
540.5833117,445.4764282,354.5235718
540.666645,445.6829839,354.3170161
540.7499784,445.8889824,354.1110176
540.8333117,446.0944209,353.9055791
540.916645,446.2992975,353.7007025
540.9999784,446.5036093,353.4963907
541.0833117,446.7073534,353.2926466
541.166645,446.9105281,353.0894719
541.2499784,447.1131308,352.8868692
541.3333117,447.3151586,352.6848414
541.416645,447.516609,352.483391
541.4999783,447.7174801,352.2825199
541.5833117,447.9177692,352.0822308
541.666645,448.1174737,351.8825263
541.7499783,448.3165909,351.6834091
541.8333117,448.515119,351.484881
541.916645,448.7130557,351.2869443
541.9999783,448.9103979,351.0896021
542.0833117,449.1071434,350.8928566
542.166645,449.3032899,350.6967101
542.2499783,449.4988347,350.5011653
542.3333116,449.6937761,350.3062239
542.416645,449.8881113,350.1118887
542.4999783,450.0818381,349.9181619
542.5833116,450.2749535,349.7250465
542.666645,450.4674559,349.5325441
542.7499783,450.6593428,349.3406572
542.8333116,450.850612,349.149388
542.916645,451.0412606,348.9587394
542.9999783,451.2312865,348.7687135
543.0833116,451.4206875,348.5793125
543.1666449,451.6094617,348.3905383
543.2499783,451.797606,348.202394
543.3333116,451.9851182,348.0148818
543.4166449,452.1719969,347.8280031
543.4999783,452.3582386,347.6417614
543.5833116,452.5438423,347.4561577
543.6666449,452.7288045,347.2711955
543.7499783,452.9131238,347.0868762
543.8333116,453.0967975,346.9032025
543.9166449,453.2798234,346.7201766
543.9999782,453.4621997,346.5378003
544.0833116,453.6439238,346.3560762
544.1666449,453.8249933,346.1750067
544.2499782,454.0054065,345.9945935
544.3333116,454.1851606,345.8148394
544.4166449,454.3642545,345.6357455
544.4999782,454.5426844,345.4573156
544.5833116,454.7204494,345.2795506
544.6666449,454.8975469,345.1024531
544.7499782,455.0739747,344.9260253
544.8333115,455.2497309,344.7502691
544.9166449,455.4248129,344.5751871
544.9999782,455.5992189,344.4007811
545.0833115,455.7729466,344.2270534
545.1666449,455.9459942,344.0540058
545.2499782,456.118359,343.881641
545.3333115,456.2900398,343.7099602
545.4166449,456.4610333,343.5389667
545.4999782,456.6313388,343.3686612
545.5833115,456.8009529,343.1990471
545.6666448,456.9698744,343.0301256
545.7499782,457.1381011,342.8618989
545.8333115,457.3056307,342.6943693
545.9166448,457.4724614,342.5275386
545.9999782,457.638591,342.361409
546.0833115,457.8040173,342.1959827
546.1666448,457.9687388,342.0312612
546.2499782,458.132753,341.867247
546.3333115,458.2960579,341.7039421
546.4166448,458.4586519,341.5413481
546.4999781,458.6205331,341.3794669
546.5833115,458.7816989,341.2183011
546.6666448,458.9421478,341.0578522
546.7499781,459.1018778,340.8981222
546.8333115,459.2608864,340.7391136
546.9166448,459.4191729,340.5808271
546.9999781,459.576734,340.423266
547.0833115,459.7335685,340.2664315
547.1666448,459.8896746,340.1103254
547.2499781,460.0450499,339.9549501
547.3333114,460.1996928,339.8003072
547.4166448,460.3536014,339.6463986
547.4999781,460.506774,339.493226
547.5833114,460.6592082,339.3407918
547.6666448,460.8109028,339.1890972
547.7499781,460.9618555,339.0381445
547.8333114,461.1120645,338.8879355
547.9166448,461.2615281,338.7384719
547.9999781,461.4102444,338.5897556
548.0833114,461.5582116,338.4417884
548.1666447,461.705428,338.294572
548.2499781,461.8518913,338.1481087
548.3333114,461.9976006,338.0023994
548.4166447,462.1425537,337.8574463
548.4999781,462.2867483,337.7132517
548.5833114,462.4301836,337.5698164
548.6666447,462.5728572,337.4271428
548.7499781,462.7147675,337.2852325
548.8333114,462.8559126,337.1440874
548.9166447,462.9962911,337.0037089
548.999978,463.1359014,336.8640986
549.0833114,463.2747415,336.7252585
549.1666447,463.4128097,336.5871903
549.249978,463.5501043,336.4498957
549.3333114,463.6866237,336.3133763
549.4166447,463.8223664,336.1776336
549.499978,463.9573304,336.0426696
549.5833114,464.0915145,335.9084855
549.6666447,464.2249168,335.7750832
549.749978,464.3575356,335.6424644
549.8333113,464.489369,335.510631
549.9166447,464.6204161,335.3795839
549.999978,464.7506748,335.2493252
550.0833113,464.8801441,335.1198559
550.1666447,465.0088214,334.9911786
550.249978,465.1367061,334.8632939
550.3333113,465.2637961,334.7362039
550.4166447,465.39009,334.60991
550.499978,465.5155864,334.4844136
550.5833113,465.6402836,334.3597164
550.6666446,465.7641798,334.2358202
550.749978,465.8872741,334.1127259
550.8333113,466.0095647,333.9904353
550.9166446,466.1310502,333.8689498
550.999978,466.2517288,333.7482712
551.0833113,466.3715993,333.6284007
551.1666446,466.4906602,333.5093398
551.249978,466.6089103,333.3910897
551.3333113,466.7263476,333.2736524
551.4166446,466.842971,333.157029
551.4999779,466.958779,333.041221
551.5833113,467.0737703,332.9262297
551.6666446,467.1879436,332.8120564
551.7499779,467.301297,332.698703
551.8333113,467.4138296,332.5861704
551.9166446,467.5255398,332.4744602
551.9999779,467.6364265,332.3635735
552.0833113,467.746488,332.253512
552.1666446,467.8557234,332.1442766
552.2499779,467.9641309,332.0358691
552.3333112,468.0717091,331.9282909
552.4166446,468.1784572,331.8215428
552.4999779,468.2843738,331.7156262
552.5833112,468.3894572,331.6105428
552.6666446,468.4937063,331.5062937
552.7499779,468.5971204,331.4028796
552.8333112,468.6996972,331.3003028
552.9166446,468.8014362,331.1985638
552.9999779,468.9023361,331.0976639
